"","draw_size","tourney_date","match_num","winner_hand","winner_ioc","best_of","minutes","w_ace","w_df","w_svpt","w_1stIn","w_1stWon","w_2ndWon","w_SvGms","w_bpSaved","w_bpFaced","l_ace","l_df","l_svpt","l_1stIn","l_1stWon","l_2ndWon","l_SvGms","l_bpSaved","l_bpFaced"
"19807",32,19931011,10,1,"38",3,143,15,8,105,69,56,22,17,3,3,15,5,132,69,55,29,17,5,6
"19808",32,19931011,11,1,"51",3,123,10,1,88,51,40,21,14,3,4,8,2,88,43,35,20,14,7,10
"19809",32,19931011,12,1,"91",3,111,4,2,102,54,40,25,14,5,7,6,5,87,49,35,17,14,4,10
"19810",32,19931011,13,1,"69",3,128,12,4,98,43,39,32,16,2,3,15,4,99,61,52,18,16,4,5
"19811",32,19931011,14,1,"99",3,82,4,3,53,30,27,10,10,3,5,2,1,77,52,28,13,11,4,9
"19812",32,19931011,15,1,"36",3,95,5,0,75,37,31,21,11,3,5,3,4,76,43,27,20,11,4,7
"19813",32,19931011,16,1,"35",3,63,8,4,60,41,32,7,8,3,3,2,0,40,21,13,7,7,4,8
"19814",32,19931011,17,1,"35",3,91,6,9,75,33,26,23,11,1,2,7,3,69,34,23,21,11,4,7
"19815",32,19931011,18,1,"38",3,115,16,5,79,37,30,25,14,3,5,6,3,104,60,38,19,14,3,9
"19816",32,19931011,19,1,"38",3,82,4,2,63,29,24,18,10,1,2,3,1,47,23,19,11,9,1,4
"19817",32,19931011,20,1,"99",3,66,13,1,48,30,24,14,9,2,2,2,1,65,34,21,16,9,6,9
"19818",32,19931011,21,1,"83",3,60,12,2,46,29,27,9,9,0,0,10,8,64,39,26,10,8,7,10
"19819",32,19931011,22,1,"91",3,115,9,3,85,41,31,25,12,4,6,6,3,80,42,33,17,12,6,8
"19820",32,19931011,23,1,"69",3,126,9,3,108,46,35,37,16,7,9,8,1,95,64,45,17,15,1,5
"19821",32,19931011,24,1,"35",3,106,17,1,79,56,41,15,12,8,9,10,5,95,49,34,20,12,8,10
"19822",32,19931011,25,1,"35",3,154,7,2,114,54,41,35,17,6,7,11,15,144,63,45,42,17,10,12
"19823",32,19931011,26,1,"99",3,99,16,3,78,48,40,14,11,4,5,2,1,62,32,21,20,11,2,4
"19824",32,19931011,27,1,"83",3,130,14,5,97,54,48,23,16,4,5,8,5,102,61,49,21,16,7,10
"19825",32,19931011,28,1,"35",3,92,6,3,70,44,37,11,11,3,5,9,2,72,35,25,20,11,4,7
"19826",32,19931011,29,1,"99",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"19827",32,19931011,30,1,"35",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"19828",32,19931011,31,1,"99",3,77,16,1,54,33,26,14,9,2,2,7,3,64,36,25,12,8,4,7
"19829",64,19930510,1,1,"99",3,101,3,2,63,35,24,19,10,3,4,4,2,71,43,26,13,9,7,10
"19830",64,19930510,2,1,"32",3,135,5,4,97,40,29,30,14,9,12,7,3,89,45,34,19,13,8,12
"19831",64,19930510,3,1,"91",3,129,2,5,84,48,33,21,16,2,6,0,1,125,84,49,21,16,6,10
"19832",64,19930510,4,1,"32",3,132,2,1,79,56,39,12,14,4,7,5,6,93,45,36,19,15,5,9
"19833",64,19930510,5,1,"2",3,120,0,1,101,89,61,5,16,4,7,13,8,87,47,39,19,15,6,9
"19834",64,19930510,6,1,"35",3,94,2,2,71,46,32,18,11,2,3,1,1,68,30,20,18,10,4,6
"19835",64,19930510,7,0,"26",3,109,3,2,77,39,30,22,12,4,5,7,4,79,45,30,16,12,6,10
"19836",64,19930510,8,1,"97",3,108,8,0,76,40,28,20,12,2,5,1,3,85,59,41,10,13,8,11
"19837",64,19930510,9,0,"23",3,133,7,1,101,40,37,29,16,1,3,3,2,78,48,33,17,14,0,4
"19838",64,19930510,10,1,"91",3,53,0,0,40,32,27,3,7,0,0,0,3,45,25,11,9,8,3,8
"19839",64,19930510,11,1,"89",3,67,9,1,44,22,20,10,7,2,2,1,1,52,31,17,6,8,3,8
"19840",64,19930510,12,0,"5",3,121,0,5,95,68,44,17,15,1,4,7,6,102,54,36,25,15,9,13
"19841",64,19930510,13,0,"69",3,90,3,4,71,49,39,10,11,3,4,1,4,74,41,30,16,11,1,3
"19842",64,19930510,14,1,"38",3,73,7,1,49,34,28,10,9,0,0,3,0,55,27,15,15,8,7,10
"19843",64,19930510,15,1,"35",3,98,8,3,76,37,29,24,14,1,3,4,2,73,33,22,24,13,0,3
"19844",64,19930510,16,1,"98",3,73,3,0,50,31,20,14,8,3,4,0,1,33,13,8,3,7,1,6
"19845",64,19930510,17,1,"99",3,96,2,1,63,26,19,18,9,4,6,0,0,45,32,17,2,8,3,8
"19846",64,19930510,18,1,"51",3,105,0,3,74,50,30,11,13,5,10,4,5,90,42,22,18,14,2,11
"19847",64,19930510,19,1,"51",3,70,0,2,49,36,29,9,9,2,2,5,2,49,32,22,6,9,1,4
"19848",64,19930510,20,0,"38",3,60,2,1,52,31,23,17,9,5,5,4,1,53,35,21,8,8,5,8
"19849",64,19930510,21,1,"35",3,67,8,0,49,29,23,11,8,1,1,2,0,42,21,10,10,7,3,7
"19850",64,19930510,22,1,"83",3,97,2,0,49,23,16,19,10,0,2,0,1,66,26,16,20,9,5,9
"19851",64,19930510,23,1,"44",3,114,3,6,83,51,36,14,12,8,12,1,4,80,43,25,18,12,2,7
"19852",64,19930510,24,1,"38",3,101,6,0,51,29,25,14,9,1,1,2,2,71,46,30,11,10,6,9
"19853",64,19930510,25,1,"32",3,86,5,0,57,31,22,18,9,1,1,1,2,49,20,17,12,9,0,3
"19854",64,19930510,26,0,"32",3,145,0,5,99,80,56,10,16,5,8,5,4,121,93,64,10,17,5,8
"19855",64,19930510,27,1,"91",3,157,4,1,87,52,40,20,15,5,6,2,5,124,84,59,18,16,7,9
"19856",64,19930510,28,1,"25",3,103,4,2,59,34,28,9,10,1,3,0,0,78,40,22,18,10,7,11
"19857",64,19930510,29,1,"35",3,65,1,0,48,23,16,13,8,5,7,2,1,35,22,12,4,7,2,6
"19858",64,19930510,30,1,"12",3,110,12,2,90,52,44,18,12,2,2,4,3,77,47,37,15,12,0,0
"19859",64,19930510,31,1,"69",3,113,2,1,78,49,35,19,10,3,3,1,5,80,41,29,20,10,5,7
"19860",64,19930510,32,1,"99",3,65,2,2,39,21,20,12,8,0,0,1,0,44,40,19,2,7,4,8
"19861",64,19930510,33,1,"99",3,105,4,3,78,45,37,14,11,9,10,3,1,63,25,18,20,11,5,8
"19862",64,19930510,34,1,"91",3,139,3,5,129,77,54,22,15,10,12,5,3,86,47,28,20,14,3,8
"19863",64,19930510,35,1,"2",3,93,1,1,72,61,45,6,11,1,2,2,2,76,41,33,13,10,1,3
"19864",64,19930510,36,1,"97",3,71,3,2,49,32,22,8,8,3,4,2,2,51,26,15,7,8,5,10
"19865",64,19930510,37,0,"23",3,77,8,3,57,22,18,22,10,1,2,1,1,59,46,24,9,9,5,8
"19866",64,19930510,38,1,"89",3,140,11,6,106,64,52,16,16,6,9,0,4,93,71,56,8,16,2,5
"19867",64,19930510,39,0,"69",3,70,3,6,58,40,33,7,9,3,4,0,4,47,20,10,12,8,3,7
"19868",64,19930510,40,1,"98",3,162,2,2,111,87,55,11,16,8,12,6,2,116,59,44,27,17,8,11
"19869",64,19930510,41,1,"99",3,168,5,0,108,72,42,22,15,6,10,0,0,92,63,36,15,16,6,12
"19870",64,19930510,42,0,"38",3,53,0,0,34,20,17,11,7,0,0,0,3,43,30,15,5,7,4,9
"19871",64,19930510,43,1,"83",3,148,4,4,86,45,30,21,13,2,5,3,3,99,59,33,14,14,6,14
"19872",64,19930510,44,1,"38",3,82,5,2,40,29,23,3,8,0,2,4,5,69,42,24,8,9,4,10
"19873",64,19930510,45,1,"32",3,66,1,0,50,22,19,13,8,4,6,0,1,36,20,6,4,7,1,7
"19874",64,19930510,46,1,"25",3,86,10,3,71,35,26,20,9,7,7,2,0,55,26,20,9,8,6,9
"19875",64,19930510,47,1,"35",3,144,1,2,92,61,44,17,14,7,9,4,4,95,50,34,25,14,3,6
"19876",64,19930510,48,1,"99",3,129,1,5,77,44,29,18,11,9,11,3,1,84,49,28,17,12,8,13
"19877",64,19930510,49,1,"99",3,65,5,1,46,27,23,14,9,2,2,0,2,51,33,18,11,8,2,5
"19878",64,19930510,50,1,"2",3,83,0,1,62,48,34,9,10,2,2,3,4,69,41,25,18,10,5,7
"19879",64,19930510,51,0,"23",3,88,10,6,65,30,26,17,9,9,9,4,3,66,40,27,11,10,4,7
"19880",64,19930510,52,1,"98",3,71,1,1,49,36,28,10,10,0,1,3,2,53,38,24,9,10,1,4
"19881",64,19930510,53,1,"99",3,101,1,2,72,49,34,14,10,5,6,2,1,60,32,19,16,10,2,5
"19882",64,19930510,54,1,"83",3,154,2,3,96,69,47,13,14,5,8,3,4,96,51,38,20,15,4,8
"19883",64,19930510,55,1,"32",3,65,0,0,49,44,33,4,9,0,0,2,1,42,34,20,3,8,0,3
"19884",64,19930510,56,1,"99",3,100,1,2,66,43,33,9,9,6,7,1,0,52,31,18,11,9,0,4
"19885",64,19930510,57,1,"99",3,62,6,1,46,27,21,10,7,2,2,0,1,51,41,18,4,7,5,10
"19886",64,19930510,58,0,"23",3,107,4,1,64,45,38,10,11,0,1,2,2,76,59,41,7,11,4,6
"19887",64,19930510,59,1,"99",3,219,4,1,97,54,31,19,16,4,11,1,6,127,64,39,25,17,14,23
"19888",64,19930510,60,1,"99",3,100,2,2,63,32,26,18,10,2,2,4,1,66,45,29,12,9,6,8
"19889",64,19930510,61,0,"23",3,76,13,2,57,35,29,14,10,0,1,4,1,56,29,23,12,10,0,3
"19890",64,19930510,62,1,"99",3,156,4,1,82,52,38,18,13,3,3,1,2,78,40,26,19,13,3,8
"19891",64,19930510,63,1,"99",5,123,4,2,78,46,38,14,12,4,4,6,4,77,46,26,13,11,8,14
"19892",56,19930503,1,1,"98",3,152,0,1,89,66,36,10,14,4,11,0,0,108,70,38,19,14,6,12
"19893",56,19930503,2,1,"32",3,89,4,1,58,42,32,9,10,1,2,2,8,72,40,26,11,9,7,10
"19894",56,19930503,3,1,"32",3,148,3,1,89,62,39,15,16,1,5,9,7,107,64,40,22,16,9,14
"19895",56,19930503,4,1,"38",3,113,4,0,89,57,44,14,12,3,4,4,1,71,39,28,19,12,0,2
"19896",56,19930503,5,1,"12",3,164,0,3,105,61,44,25,16,4,6,1,2,109,71,42,20,16,5,9
"19897",56,19930503,6,0,"35",3,75,4,4,66,29,24,21,10,6,7,4,1,48,28,18,11,9,0,3
"19898",56,19930503,7,1,"2",3,69,2,1,56,43,27,8,8,1,2,1,2,42,21,11,6,7,0,5
"19899",56,19930503,8,1,"38",3,73,3,5,67,37,24,17,9,5,6,0,1,54,28,16,11,8,5,9
"19900",56,19930503,9,1,"82",3,167,3,4,101,64,31,20,16,3,11,0,2,96,79,41,7,15,4,12
"19901",56,19930503,10,0,"5",3,92,0,2,76,51,36,15,13,6,8,6,2,78,40,25,20,13,4,8
"19902",56,19930503,11,1,"35",3,82,3,0,62,30,21,18,11,3,6,5,4,58,27,18,11,10,3,8
"19903",56,19930503,12,1,"32",3,150,1,2,95,80,41,8,16,4,12,3,3,109,68,38,15,15,8,16
"19904",56,19930503,13,1,"38",3,75,10,2,61,31,26,16,9,5,5,2,1,59,29,20,13,8,10,13
"19905",56,19930503,14,1,"51",3,64,3,1,40,32,24,6,8,1,2,3,2,55,33,19,10,9,8,13
"19906",56,19930503,15,1,"83",3,165,5,0,111,57,40,22,15,7,13,2,2,110,61,36,24,16,4,11
"19907",56,19930503,16,1,"89",3,80,8,1,66,40,35,9,10,1,2,2,5,63,27,20,15,10,2,5
"19908",56,19930503,17,0,"32",3,86,0,0,60,44,30,7,9,4,6,1,1,66,40,25,7,9,7,12
"19909",56,19930503,18,0,"2",3,48,0,1,36,25,15,6,6,3,5,0,1,31,23,10,3,5,1,4
"19910",56,19930503,19,1,"83",3,57,4,1,40,28,21,6,8,1,3,0,1,57,40,18,7,9,3,9
"19911",56,19930503,20,1,"91",3,66,0,2,57,47,35,2,7,8,8,0,1,56,38,20,7,8,2,7
"19912",56,19930503,21,1,"91",3,89,1,1,65,44,27,13,10,3,5,2,2,60,30,20,12,9,8,12
"19913",56,19930503,22,1,"91",3,74,1,0,64,39,27,17,9,7,7,2,0,64,46,28,8,9,6,9
"19914",56,19930503,23,1,"38",3,64,3,2,54,29,20,15,9,2,4,1,8,47,19,10,12,8,2,7
"19915",56,19930503,24,0,"38",3,101,1,1,77,50,36,13,11,5,7,1,3,78,40,25,20,11,3,6
"19916",56,19930503,25,1,"91",3,84,2,3,68,42,30,13,9,6,7,0,1,50,36,19,7,9,4,8
"19917",56,19930503,26,1,"32",3,83,1,1,71,55,39,10,10,4,4,2,1,54,44,31,3,9,3,5
"19918",56,19930503,27,1,"12",3,86,2,0,54,34,29,10,8,5,5,2,1,56,33,17,10,8,4,8
"19919",56,19930503,28,1,"69",3,166,10,3,96,39,32,24,15,1,6,4,5,130,59,39,35,15,14,18
"19920",56,19930503,29,1,"99",3,153,4,1,92,50,32,14,11,9,15,0,1,83,63,28,10,11,9,16
"19921",56,19930503,30,1,"82",3,97,1,0,61,38,23,14,10,4,6,1,2,77,37,27,13,10,4,9
"19922",56,19930503,31,0,"5",3,113,3,1,90,70,49,13,14,2,3,2,2,89,40,30,21,14,2,7
"19923",56,19930503,32,1,"38",3,94,3,3,66,36,29,21,13,2,4,0,2,77,59,39,9,13,2,5
"19924",56,19930503,33,1,"38",3,158,7,4,112,59,41,25,16,9,13,3,2,113,67,38,25,15,7,12
"19925",56,19930503,34,1,"83",3,87,2,1,48,27,19,12,10,0,3,1,0,60,39,20,8,10,4,10
"19926",56,19930503,35,0,"32",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"19927",56,19930503,36,0,"2",3,52,1,0,41,36,28,3,7,1,1,1,1,38,24,9,5,6,2,7
"19928",56,19930503,37,1,"25",3,59,1,1,51,26,18,15,9,1,3,7,4,53,31,22,5,9,3,8
"19929",56,19930503,38,1,"91",3,87,1,2,70,49,35,11,11,2,3,2,2,70,51,30,11,11,6,9
"19930",56,19930503,39,1,"38",3,92,1,3,70,40,27,18,10,4,5,0,2,71,45,28,13,11,5,8
"19931",56,19930503,40,1,"38",3,71,4,2,48,30,23,11,9,0,1,0,0,55,42,24,5,9,2,6
"19932",56,19930503,41,1,"32",3,146,3,1,107,89,53,12,16,9,13,0,3,102,79,49,15,16,6,10
"19933",56,19930503,42,1,"69",3,73,2,3,50,29,21,10,9,1,3,0,3,57,42,23,4,9,6,11
"19934",56,19930503,43,1,"99",3,140,2,3,71,41,27,15,13,5,10,0,1,83,51,26,14,12,9,15
"19935",56,19930503,44,1,"38",3,110,4,3,78,50,40,16,14,1,4,1,0,90,64,41,13,13,5,8
"19936",56,19930503,45,1,"83",3,96,0,1,73,43,28,20,13,0,3,5,0,71,41,24,15,13,4,10
"19937",56,19930503,46,0,"2",3,78,0,0,49,43,27,5,9,1,3,1,3,53,35,17,9,9,2,7
"19938",56,19930503,47,1,"91",3,107,0,1,95,88,57,2,15,7,11,8,1,84,52,35,17,14,2,5
"19939",56,19930503,48,1,"38",3,95,1,0,58,25,18,20,10,2,3,5,1,50,24,19,12,9,1,4
"19940",56,19930503,49,1,"32",3,130,1,0,96,81,58,11,15,5,5,4,4,110,68,45,21,15,9,12
"19941",56,19930503,50,1,"38",3,73,2,5,52,28,21,13,9,1,2,1,1,49,32,17,7,8,2,6
"19942",56,19930503,51,1,"83",3,78,0,0,44,26,16,14,7,1,2,0,0,61,44,15,9,7,3,9
"19943",56,19930503,52,1,"38",3,160,7,3,120,63,39,33,17,11,15,2,3,107,81,57,9,17,7,12
"19944",56,19930503,53,1,"38",3,163,7,3,116,66,51,28,18,7,9,2,0,127,106,69,14,18,9,10
"19945",56,19930503,54,1,"83",3,78,2,0,57,38,21,11,9,0,3,0,2,49,16,7,13,9,4,10
"19946",56,19930503,55,1,"38",5,192,14,8,165,96,68,38,22,9,10,0,0,140,93,63,32,21,8,11
"19947",56,19930419,1,0,"35",3,98,6,5,78,40,33,18,11,5,6,4,3,73,37,30,15,10,4,6
"19948",56,19930419,2,1,"91",3,62,1,1,38,29,24,4,8,0,1,0,2,51,22,12,10,8,1,6
"19949",56,19930419,3,1,"32",3,173,2,8,89,42,30,20,15,7,12,0,2,120,72,38,26,16,8,14
"19950",56,19930419,4,1,"69",3,60,6,3,51,26,20,16,8,1,1,0,3,44,24,17,4,7,2,6
"19951",56,19930419,5,0,"38",3,101,2,3,72,46,29,15,11,1,4,1,3,79,61,37,7,11,4,8
"19952",56,19930419,6,1,"69",3,118,7,3,79,30,21,31,14,3,6,2,2,87,42,25,23,13,8,13
"19953",56,19930419,7,1,"82",3,122,2,0,73,39,28,17,11,2,4,1,4,88,67,39,11,11,5,8
"19954",56,19930419,8,1,"35",3,117,6,0,81,44,27,18,12,7,11,0,1,64,47,29,7,12,1,6
"19955",56,19930419,9,1,"99",3,63,2,2,48,27,22,14,8,5,5,5,10,53,23,17,9,7,3,7
"19956",56,19930419,10,0,"35",3,95,4,0,58,25,19,18,10,1,3,3,0,74,58,31,10,10,7,11
"19957",56,19930419,11,1,"91",3,73,0,2,60,49,36,5,9,5,6,8,7,48,20,15,9,8,1,5
"19958",56,19930419,12,1,"91",3,97,0,0,70,46,33,14,11,4,5,0,2,68,53,33,7,11,3,6
"19959",56,19930419,13,1,"32",3,113,2,0,59,31,18,16,9,5,8,6,3,73,35,22,10,8,15,21
"19960",56,19930419,14,1,"83",3,115,2,4,93,46,33,20,15,4,8,0,4,94,76,47,6,15,7,12
"19961",56,19930419,15,1,"32",3,106,1,0,67,34,23,22,10,3,4,0,1,68,30,23,15,10,3,6
"19962",56,19930419,16,1,"32",3,71,3,1,45,21,16,15,8,1,2,0,11,50,24,17,6,8,3,8
"19963",56,19930419,17,0,"32",3,102,1,3,62,35,21,14,10,5,8,0,1,60,35,19,9,10,3,9
"19964",56,19930419,18,1,"83",3,150,1,0,97,44,31,28,13,10,13,3,3,77,30,20,22,13,2,7
"19965",56,19930419,19,1,"83",3,65,1,1,51,31,21,11,8,2,4,2,5,41,19,8,6,8,2,8
"19966",56,19930419,20,1,"69",3,84,2,1,59,29,18,13,10,4,8,0,6,53,26,12,8,9,3,10
"19967",56,19930419,21,1,"91",3,105,8,1,94,48,31,24,15,4,8,2,4,81,43,30,16,14,2,7
"19968",56,19930419,22,1,"98",3,134,0,2,77,51,32,13,13,7,11,1,5,98,49,28,23,13,7,13
"19969",56,19930419,23,1,"32",3,71,1,0,53,33,22,14,8,2,2,2,0,44,23,15,7,8,3,7
"19970",56,19930419,24,1,"89",3,98,15,4,75,47,36,16,10,6,6,4,2,68,35,25,18,10,3,5
"19971",56,19930419,25,1,"91",3,124,3,7,94,49,38,18,14,9,13,0,5,85,32,20,24,14,3,9
"19972",56,19930419,26,1,"32",3,82,0,5,55,32,22,12,8,2,4,1,4,80,62,32,5,9,9,15
"19973",56,19930419,27,1,"69",3,90,9,3,62,34,29,14,10,1,1,1,2,65,36,24,11,9,2,5
"19974",56,19930419,28,1,"97",3,67,5,2,47,22,21,14,8,2,2,1,3,54,18,15,12,8,2,6
"19975",56,19930419,29,0,"25",3,79,1,4,60,36,26,12,8,6,7,0,4,58,31,18,9,9,4,9
"19976",56,19930419,30,1,"35",3,117,4,3,68,39,24,14,13,0,5,0,3,85,40,29,16,13,8,14
"19977",56,19930419,31,1,"91",3,70,1,1,49,47,32,1,7,2,2,1,3,41,15,8,10,7,1,6
"19978",56,19930419,32,1,"91",3,129,1,3,91,63,36,17,14,2,6,6,10,92,36,18,25,14,4,12
"19979",56,19930419,33,1,"99",3,121,3,5,65,39,31,9,10,3,5,3,2,95,58,32,16,11,9,14
"19980",56,19930419,34,1,"32",3,43,1,2,40,21,17,12,7,0,0,1,4,39,15,10,5,6,0,5
"19981",56,19930419,35,1,"32",3,59,0,1,35,16,13,15,7,0,0,1,0,46,24,14,5,7,4,9
"19982",56,19930419,36,1,"83",3,76,2,0,51,32,22,16,10,2,3,5,1,56,24,19,14,9,0,3
"19983",56,19930419,37,0,"5",3,90,0,1,53,36,23,7,9,1,4,5,2,67,34,18,12,9,2,8
"19984",56,19930419,38,1,"91",3,126,1,3,90,53,41,20,14,4,6,2,3,108,61,41,25,15,9,12
"19985",56,19930419,39,1,"32",3,112,2,0,71,31,19,21,10,5,8,1,1,55,32,16,12,10,2,7
"19986",56,19930419,40,1,"89",3,111,5,3,66,28,24,22,10,2,3,2,3,71,39,29,14,11,4,7
"19987",56,19930419,41,1,"91",3,113,0,5,86,57,30,19,14,3,8,1,2,95,67,39,15,14,7,12
"19988",56,19930419,42,1,"97",3,85,2,2,53,33,24,11,9,0,1,3,2,71,38,30,10,10,6,10
"19989",56,19930419,43,1,"35",3,75,2,0,54,30,20,16,8,0,0,0,4,43,20,12,10,7,2,6
"19990",56,19930419,44,1,"91",3,57,1,0,38,31,22,6,7,0,0,0,0,35,28,9,3,6,1,6
"19991",56,19930419,45,1,"32",3,72,2,0,46,23,18,12,8,2,4,1,0,44,18,9,7,7,0,6
"19992",56,19930419,46,1,"32",3,71,6,1,47,25,21,11,7,3,3,0,1,47,19,9,10,6,5,10
"19993",56,19930419,47,0,"5",3,100,1,2,82,59,35,18,11,9,10,5,2,79,44,29,15,12,7,12
"19994",56,19930419,48,1,"32",3,172,1,1,119,53,35,41,16,7,10,5,9,100,50,37,25,15,6,9
"19995",56,19930419,49,1,"91",3,83,0,3,69,37,28,14,9,9,11,1,2,57,24,14,16,10,8,13
"19996",56,19930419,50,1,"35",3,103,3,4,66,37,26,18,10,1,2,1,4,57,25,15,18,9,4,7
"19997",56,19930419,51,1,"32",3,112,3,2,80,37,25,18,10,3,7,1,0,77,32,16,19,10,1,7
"19998",56,19930419,52,0,"5",3,64,1,0,45,32,26,7,8,2,2,3,0,41,16,10,9,8,1,5
"19999",56,19930419,53,1,"35",3,95,0,2,50,30,20,15,10,1,3,1,3,66,43,24,10,10,8,12
"20000",56,19930419,54,1,"32",3,131,2,2,97,59,35,20,15,3,8,2,2,95,71,43,16,14,7,10
"20001",56,19930419,55,1,"32",3,97,1,0,48,24,19,16,9,0,2,1,2,76,42,24,12,9,12,17
"20002",56,19930719,1,1,"99",3,69,1,4,47,28,25,12,9,1,1,3,4,58,27,17,14,8,5,8
"20003",56,19930719,2,1,"54",3,74,6,2,53,29,25,15,9,3,3,2,2,44,18,14,12,8,2,5
"20004",56,19930719,3,1,"4",3,87,8,4,61,38,28,14,10,6,8,0,1,67,44,25,11,10,2,6
"20005",56,19930719,4,1,"78",3,153,1,2,102,63,42,19,15,10,13,6,6,87,42,34,20,14,5,9
"20006",56,19930719,5,1,"99",3,70,2,2,53,34,26,11,8,2,2,0,2,57,35,21,7,8,4,8
"20007",56,19930719,6,1,"21",3,106,3,2,94,59,40,12,13,10,14,2,2,71,40,28,12,12,4,8
"20008",56,19930719,7,0,"51",3,142,9,1,102,48,40,27,14,10,12,7,5,100,52,40,24,15,3,6
"20009",56,19930719,8,1,"82",3,135,3,8,120,75,46,23,15,12,16,1,2,91,53,32,22,14,8,13
"20010",56,19930719,9,1,"99",3,81,5,1,54,34,25,10,9,2,4,0,5,73,37,19,16,9,8,13
"20011",56,19930719,10,1,"99",3,79,3,1,54,31,25,14,9,3,3,4,4,63,32,21,14,9,3,6
"20012",56,19930719,11,1,"38",3,143,9,7,94,62,47,13,16,3,6,2,5,122,79,52,19,16,14,18
"20013",56,19930719,12,1,"91",3,184,2,4,127,74,49,23,18,6,14,9,1,130,82,53,20,18,3,10
"20014",56,19930719,13,1,"6",3,103,4,4,75,41,32,18,11,5,7,0,1,63,38,28,12,10,0,3
"20015",56,19930719,14,1,"5",3,71,3,1,40,20,18,14,8,0,0,6,8,59,21,14,15,8,6,10
"20016",56,19930719,15,1,"99",3,68,6,0,50,30,26,18,10,0,0,6,0,58,37,26,11,9,1,3
"20017",56,19930719,16,1,"75",3,96,0,2,67,49,31,7,10,2,5,4,8,71,31,19,19,11,4,9
"20018",56,19930719,17,0,"99",3,119,6,5,91,50,36,23,15,4,7,19,6,77,42,32,14,14,3,8
"20019",56,19930719,18,1,"12",3,65,6,1,44,20,16,13,8,3,5,1,5,50,28,13,6,7,10,16
"20020",56,19930719,19,1,"99",3,61,5,1,43,25,18,15,8,0,0,2,2,49,31,20,6,8,0,4
"20021",56,19930719,20,1,"82",3,72,4,7,52,26,21,14,9,3,4,0,1,43,21,12,10,8,3,7
"20022",56,19930719,21,1,"4",3,93,6,7,72,37,27,15,12,1,4,2,2,70,50,34,8,13,1,6
"20023",56,19930719,22,1,"89",3,105,12,2,68,39,35,11,12,2,4,5,2,75,46,32,11,12,4,8
"20024",56,19930719,23,1,"104",3,74,2,1,56,41,25,11,9,1,3,0,1,58,31,18,10,9,1,6
"20025",56,19930719,24,0,"99",3,129,19,5,106,60,44,19,16,5,9,10,6,92,55,38,18,15,6,10
"20026",56,19930719,25,1,"99",3,161,2,2,102,67,47,19,15,5,9,16,3,117,70,53,21,15,9,12
"20027",56,19930719,26,1,"54",3,168,19,3,110,72,56,18,15,10,10,6,6,100,50,39,28,16,3,6
"20028",56,19930719,27,1,"99",3,112,4,1,62,45,33,11,10,3,4,3,3,83,56,35,9,10,7,10
"20029",56,19930719,28,1,"99",3,67,3,0,47,30,24,13,9,0,0,0,3,53,36,21,9,9,0,3
"20030",56,19930719,29,0,"51",3,134,1,1,87,37,26,34,15,2,4,8,14,104,54,42,24,16,5,7
"20031",56,19930719,30,1,"82",3,52,0,1,45,29,18,12,8,0,1,3,4,40,24,12,4,7,1,6
"20032",56,19930719,31,1,"99",3,135,5,2,94,56,43,18,15,7,10,10,7,103,66,44,15,15,12,18
"20033",56,19930719,32,1,"99",3,63,4,2,49,31,22,11,9,1,3,0,1,39,25,12,4,8,1,6
"20034",56,19930719,33,1,"6",3,73,8,0,49,33,27,10,9,1,1,4,3,64,27,18,18,9,2,5
"20035",56,19930719,34,1,"99",3,133,4,3,80,40,30,23,13,3,6,8,2,94,56,39,16,14,6,10
"20036",56,19930719,35,0,"99",3,86,5,7,70,32,25,21,10,4,6,1,0,56,29,14,17,9,2,6
"20037",56,19930719,36,1,"99",3,76,9,1,45,27,25,11,9,0,0,2,3,57,31,21,11,8,6,9
"20038",56,19930719,37,1,"50",3,117,4,0,74,39,30,23,13,0,1,6,3,82,44,28,20,13,4,7
"20039",56,19930719,38,1,"4",3,88,4,5,55,30,23,16,10,0,1,1,7,70,44,29,9,9,9,13
"20040",56,19930719,39,1,"89",3,70,4,1,51,36,31,5,8,1,1,0,3,68,50,25,11,9,9,13
"20041",56,19930719,40,0,"25",3,109,1,9,87,53,30,18,13,4,9,8,3,91,56,39,12,13,7,12
"20042",56,19930719,41,1,"54",3,108,4,1,58,33,28,16,10,1,1,0,5,67,46,29,13,10,8,10
"20043",56,19930719,42,1,"99",3,133,19,1,107,67,46,21,15,8,11,1,0,84,64,33,13,14,4,10
"20044",56,19930719,43,0,"51",3,109,5,2,79,41,31,22,11,7,8,4,1,86,61,41,13,11,6,8
"20045",56,19930719,44,1,"99",3,122,12,1,117,82,53,13,15,13,17,7,2,81,54,37,10,14,7,12
"20046",56,19930719,45,1,"99",3,74,3,1,46,26,20,14,9,2,3,1,5,65,28,17,15,8,5,9
"20047",56,19930719,46,1,"99",3,65,7,1,43,25,19,11,8,0,1,6,6,48,24,13,10,8,4,9
"20048",56,19930719,47,1,"50",3,61,3,1,45,30,23,10,9,0,1,9,5,54,27,16,14,9,2,6
